gene_id	gene_name	H2	H27	H45	H47	H56	H74	H87	H91
ENSG00000215021	PHB2	540.214	501.695	1396.143	654.008	437.568	756.13	386.366	466.691
ENSG00000215039	CD27-AS1	56.999	44.001	72	84	74	57	65	54
ENSG00000215208	KRT18P60	0	0	3	1	0	0	0	13
ENSG00000215241	LINC02449	4	1	27	2	5	4	3	21
ENSG00000216192	MIR920	0	0	0	0	0	0	0	0
ENSG00000216285	ENSG00000216285	5.254	1.313	5.871	10.837	4.568	2.282	13.585	7.371
ENSG00000216306	KRT19P2	0	0	0	3	0	0	0	8
ENSG00000219355	RPL31P52	0	0	1	0	0	1	0	1
ENSG00000219410	ENSG00000219410	3	0	4	0	2	0	0	9
ENSG00000221148	ENSG00000221148	0	0	0	0	0	0	0	0
ENSG00000221365	MIR1228	0	0	0	0	0	0	0	0
ENSG00000221439	RNU4ATAC16P	0	0	0	0	0	0	0	0
ENSG00000221476	MIR1827	0	0	0	0	0	0	0	0
ENSG00000221479	MIR1251	0	0	0	0	0	0	0	0
ENSG00000221491	SNORA2C	1	3	0	0	0	0	0	0
ENSG00000221564	RNU6ATAC42P	0	0	0	0	0	0	0	0
ENSG00000221604	MIR1293	0	0	0	0	0	0	0	0
ENSG00000221611	ENSG00000221611	0	0	0	0	0	0	0	0
ENSG00000221788	MIR1252	0	0	0	0	0	0	0	0
ENSG00000221949	LINC01465	3	5	7	3	6	4	0	15
ENSG00000222160	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222210	RN7SKP65	0	0	0	0	0	0	0	0
ENSG00000222255	RNU6-101P	0	0	0	0	0	0	0	0
ENSG00000222302	RNA5SP371	0	0	0	0	0	0	0	0
ENSG00000222338	RNU6-174P	0	0	0	0	0	0	0	0
ENSG00000222405	RNU4-65P	0	0	0	0	0	0	0	0
ENSG00000222438	RNU6-1077P	0	0	0	0	0	0	0	0
ENSG00000222544	RNU6-735P	0	0	0	0	0	0	0	0
ENSG00000222579	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222601	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000222635	RNU6-1203P	0	0	0	0	0	0	0	0
ENSG00000222744	RN7SKP166	0	0	0	0	0	0	0	0
ENSG00000222880	RN7SKP261	0	0	0	0	0	0	0	0
ENSG00000222890	RNU6-1068P	0	0	0	0	0	0	0	0
ENSG00000222932	RNU6-172P	0	0	0	0	0	0	0	0
ENSG00000222950	RN7SKP262	0	0	0	0	0	0	0	0
ENSG00000222982	RN7SKP216	0	0	0	0	0	0	0	0
ENSG00000223042	RN7SKP161	0	0	0	0	0	0	0	0
ENSG00000223046	RNA5SP369	0	0	0	0	0	0	0	0
ENSG00000223126	RN7SKP263	0	0	0	0	0	0	0	0
ENSG00000223273	RN7SKP172	0	0	0	0	0	0	0	1
ENSG00000223294	SNORD83	0	0	0	0	0	0	0	0
ENSG00000223538	ENSG00000223538	0	0	0	0	0	0	0	0
ENSG00000223722	IFITM3P2	0	0	0	2	1	0	2	0
ENSG00000223914	LINC02471	8	0	7	24	28	2	13	31
ENSG00000224438	RPL23AP14	0	0	0	0	0	0	0	1
ENSG00000224622	OR9R1P	0	0	1	0	0	0	0	0
ENSG00000224709	OR11M1P	0	0	0	0	0	0	0	1
ENSG00000224713	ENSG00000224713	0	0	0	0	0	0	0	8
ENSG00000224906	SRP14P1	0	0	0	0	0	0	0	0
ENSG00000224982	TMEM233	0	0	2	0	0	0	0	30
ENSG00000225185	PPIAP8	0	0	0	0	0	0	0	4
ENSG00000225195	ENSG00000225195	1	0	1	0	0	0	1	0
ENSG00000225231	LINC02470	49	25	2	1	4	1	2	46
ENSG00000225342	LRRK2-DT	664	135	229	926	675	227	598	151
ENSG00000225349	ANKRD49P2	0	1	0	0	0	0	0	1
ENSG00000225422	RBMS1P1	1	0	1	5	3	2	6	2
ENSG00000226091	LINC00937	205.005	34.741	40.185	465.74	407	52	159	36
ENSG00000226138	ENSG00000226138	0	0	0	0	0	0	0	4
ENSG00000226210	WASH8P	51	126	102	69	64	188	32	49
ENSG00000226356	RPS6P20	0	0	0	0	0	0	0	9
ENSG00000226397	LINC02909	0	0	0	0	0	0	0	3
ENSG00000226413	OR8T1P	0	0	0	0	0	0	0	4
ENSG00000226469	ADAM1B	0	0	5	3	2	2	1	15
ENSG00000226472	ENSG00000226472	0	0	0	0	0	0	0	0
ENSG00000226711	FAM66C	11	52	111	22	18	44	16	53
ENSG00000226729	RPL35AP30	0	0	0	0	0	0	0	0
ENSG00000226761	TAS2R46	31	62	118	40	8	53	21	29
ENSG00000226982	CENPCP1	8	1	2	3	1	3	4	9
ENSG00000227059	ANHX	0	0	0	0	0	0	0	5
ENSG00000227081	ENSG00000227081	5	15	5	0	4	3	1	4
ENSG00000227423	OR10U1P	0	0	0	0	0	0	0	6
ENSG00000227525	RPL7P6	0	0	0	0	0	0	0	5
ENSG00000227760	ENSG00000227760	0	0	0	0	0	0	0	0
ENSG00000227825	SLC9A7P1	142	62	89	210	112	68	128	106
ENSG00000228144	ENSG00000228144	17.112	2.456	0	20.506	2.298	0	0	2.142
ENSG00000228630	HOTAIR	0	0	1	0	0	0	0	37
ENSG00000229014	RPL30P13	0	0	0	1	0	2	0	0
ENSG00000229117	RPL41	3174.001	9837.999	4055	1829.001	1957	3026.999	1421	1042.999
ENSG00000229186	ADAM1A	38.257	80.058	119.236	31.095	44.836	82.1	31.241	18.341
ENSG00000229899	ENSG00000229899	63	7	29	134	111	37	121	67
ENSG00000230291	ENSG00000230291	0	0	0	0	0	0	0	0
ENSG00000230294	LINC02370	0	0	0	0	0	0	0	2
ENSG00000230307	OR6C5P	0	0	0	0	0	0	0	1
ENSG00000230519	HMGB1P49	0	0	0	0	0	0	0	1
ENSG00000230657	PRB4	0	0	0	0	0	0	0	0
ENSG00000231313	CLIC1P1	0	0	1	0	2	0	0	4
ENSG00000231503	PTMAP4	0	0	0	0	0	0	0	1
ENSG00000231560	CLEC12A-AS1	6	2	3	1	5	5	1	12
ENSG00000231738	TSPAN19	0	0	0	0	0	0	0	14
ENSG00000231788	RPL31P50	0	0	0	0	0	0	0	0
ENSG00000231887	PRH1	32.354	48.316	93.004	35.239	19.046	65.622	31.868	22
ENSG00000232888	RPS11P5	1	5	2	2	3	2	1	1
ENSG00000233381	AK4P3	10	4	10	13	14	5	15	9
ENSG00000233560	KRT8P39	11	31	60	22	16	24	12	25
ENSG00000233606	OR6C66P	0	0	0	0	0	0	0	0
ENSG00000233719	GOT2P3	0	9	6	1	0	3	0	12
ENSG00000234040	RPL10P12	0	0	0	0	0	0	0	0
ENSG00000234428	ENSG00000234428	0	0	0	0	0	0	0	0
ENSG00000234498	RPL13AP20	2	10	8	1	0	4	1	0
ENSG00000234589	ENSG00000234589	0	0	0	0	0	0	0	2
ENSG00000234608	MAPKAPK5-AS1	81	99.999	210	72	63	119	29	92
ENSG00000234670	OR6C64P	0	0	0	0	0	0	0	1
ENSG00000234925	ATP5PDP4	0	0	0	0	0	0	0	0
ENSG00000235049	LINC00940	0	0	0	0	0	0	0	28
ENSG00000235162	C12orf75	54	242	244	65.001	71.001	233	60	91.999
ENSG00000235602	POU5F1P3	0	0	0	0	0	0	0	12
ENSG00000235868	GAPDHP31	0	1	0	0	0	0	0	3
ENSG00000235872	ENSG00000235872	0	0	0	0	0	1	0	12
ENSG00000235884	LINC00941	0	0	0	0	0	0	0	0
ENSG00000235930	HSPE1P12	0	0	0	0	0	0	0	0
ENSG00000236333	TRHDE-AS1	9	14	11	4	1	9	7	81
ENSG00000236349	SUCLG2P2	3	0	1	0	0	3	0	14
ENSG00000236617	CHFR-DT	0	1	4	0	1	2	0	4
ENSG00000236908	LINC02827	0	1	7	0	0	0	1	26
ENSG00000236946	HNRNPA1P70	4.667	0	48.224	0	0	30.576	0	23.921
ENSG00000237176	ENSG00000237176	0	0	0	0	0	2	0	0
ENSG00000237248	LINC00987	22	186	221	39	11	183	6	59
ENSG00000237303	HIGD1AP8	0	0	0	0	0	0	0	0
ENSG00000237493	ENSG00000237493	0	1	0	0	0	0	0	4
ENSG00000237766	GGTA2P	1	0	4	1	0	0	0	5
ENSG00000237774	ENSG00000237774	0	0	1	0	0	0	0	5
ENSG00000238105	GOLGA2P5	0	0	0	0	0	0	0	0
ENSG00000238152	OR7E140P	0	0	0	0	0	0	0	0
ENSG00000238168	IFITM3P5	0	0	0	0	0	0	0	0
ENSG00000238302	RNU7-120P	0	0	0	0	0	0	0	0
ENSG00000238370	RNU7-103P	0	0	0	0	0	0	0	0
ENSG00000238440	ENSG00000238440	0	0	0	0	0	0	0	0
ENSG00000238443	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000238457	RNU7-169P	0	0	0	0	0	0	0	0
ENSG00000238609	RNU7-94P	0	0	0	0	0	0	0	0
ENSG00000238669	RNU6-333P	0	0	0	0	0	0	0	0
ENSG00000238795	SCARNA12	4282.785	2916.305	2582.858	1421.991	1851.432	3460.87	1239.634	306.309
ENSG00000238842	RNU7-106P	0	0	0	0	0	0	0	0
ENSG00000238923	RNU7-1	0	0	0	0	0	0	0	0
ENSG00000238943	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000239002	SCARNA10	76995	20441	22762	27961	38675	37996	26482	1439
ENSG00000239082	RNU7-170P	0	0	0	0	0	0	0	0
ENSG00000239190	RNU6-717P	0	0	0	0	0	0	0	0
ENSG00000239201	RPL21P106	1	1	5	2	4	2	1	0
ENSG00000239215	RPL27P12	0	0	0	0	0	0	0	0
ENSG00000239335	LLPH-DT	0	0	2	1	2	0	0	1
ENSG00000239374	ENSG00000239374	0	0	0	0	0	0	0	5
ENSG00000239397	ENSG00000239397	0	0	0	0	0	0	0	0
ENSG00000239413	RPS27P23	0	0	0	0	0	0	0	0
ENSG00000239473	RPL7P38	0	0	0	0	0	0	0	8
ENSG00000239617	RPL32P27	0	0	0	0	2	0	2	1
ENSG00000239701	ENSG00000239701	0	0	0	1	0	0	0	0
ENSG00000239881	RPS27P25	0	0	0	0	0	0	0	0
ENSG00000240027	ENSG00000240027	0	0	0	0	0	0	0	0
ENSG00000240087	RPSAP12	25	75	41	13	7	21	10	9
ENSG00000240100	RPL36P15	0	0	0	0	0	0	0	0
ENSG00000240205	RN7SL865P	0	0	0	0	0	0	0	1
ENSG00000240328	ENSG00000240328	1	4	1	2	0	2	2	0
ENSG00000240342	RPS2P5	630	1142	2115	621	351	1815	542	145
ENSG00000240370	RPL13P5	5	7.451	20.816	22.443	15	16	9.256	6
ENSG00000240399	ENSG00000240399	17	25	45	36	21	39	13	16
ENSG00000240424	ENSG00000240424	0	0	0	0	0	0	0	0
ENSG00000240441	ENSG00000240441	0	6	3	1	1	3	0	2
ENSG00000240443	RPS10P20	0	0	0	0	0	0	0	0
ENSG00000240481	RN7SL38P	0	0	0	0	0	0	0	2
ENSG00000240533	RN7SL69P	0	0	0	0	0	0	0	0
ENSG00000240631	RPL30P12	0	0	0	0	0	0	0	1
ENSG00000240721	RPS4XP15	0	0	0	0	1	0	0	1
ENSG00000240739	ENSG00000240739	0	0	0	0	0	0	0	1
ENSG00000240759	RPS27P21	0	0	0	0	0	0	0	0
ENSG00000240771	ARHGEF25	0	0	1	0	3	1	0	10
ENSG00000240925	RPS20P31	0	0	0	0	0	0	0	0
ENSG00000240991	RPL23AP67	0	0	0	0	0	0	0	4
ENSG00000240993	RN7SL459P	0	0	0	0	0	0	0	0
ENSG00000241030	RPL29P24	3	1	3	0	0	0	1	1
ENSG00000241045	RPL7P43	0	0	0	0	0	0	0	2
ENSG00000241129	RPL22P19	0	1	1	0	0	0	0	2
ENSG00000241146	RPL7P41	0	0	0	0	0	0	0	11
ENSG00000241217	RN7SL809P	2	1	4	3	2	2	2	4
ENSG00000241251	ENSG00000241251	0	0	0	0	0	0	0	4
ENSG00000241286	RPL29P25	0	0	0	0	0	0	0	2
ENSG00000241352	ENSG00000241352	0	3	2	1	1	2	1	9
ENSG00000241388	HNF1A-AS1	0	0	0	0	0	0	0	9
ENSG00000241413	RN7SL441P	1	1	0	0	0	0	0	0
ENSG00000241423	RPL21P103	0	0	0	0	0	0	0	0
ENSG00000241451	RPS27P22	0	0	0	0	0	0	0	0
ENSG00000241556	ENSG00000241556	2	4	3	0	0	0	1	0
ENSG00000241590	RPL17P37	0	0	0	0	0	0	0	1
ENSG00000241656	UBA52P7	0	0	0	0	0	0	0	0
ENSG00000241680	RPL31P49	1	0	0	0	0	0	0	0
ENSG00000241744	ENSG00000241744	0	0	1	0	0	0	0	2
ENSG00000241749	RPSAP52	0	0	2	0	0	0	1	8
ENSG00000241765	RPS26P45	0	1	2	0	0	0	1	1
ENSG00000241785	RN7SL390P	0	0	0	0	0	1	0	1
ENSG00000241825	RPL7P42	1	0	1	0	0	0	0	0
ENSG00000241828	ENSG00000241828	2	0	0	4	0	0	0	0
ENSG00000241846	ENSG00000241846	0	0	0	0	0	0	0	0
ENSG00000241917	ENSG00000241917	1	0	3	1	1	0	0	3
ENSG00000241941	RPL32P26	0	0	0	0	0	0	0	0
ENSG00000242041	RPL35AP28	0	0	0	0	0	0	0	0
ENSG00000242087	RPL36AP41	0	0	0	0	0	0	0	0
ENSG00000242137	RPL11P5	0	0	0	0	0	0	0	0
ENSG00000242314	RPL12P32	0	0	0	0	0	0	0	0
ENSG00000242329	ENSG00000242329	0	0	0	0	0	0	0	0
ENSG00000242405	ENSG00000242405	0	0	0	0	0	0	0	1
ENSG00000242444	ENSG00000242444	0	0	0	0	0	0	0	2
ENSG00000242461	RPS15AP32	0	0	0	0	0	0	0	2
ENSG00000242661	RPS3AP43	8	2	4	18	14	4	5	10
ENSG00000242850	RPL23AP68	0	0	0	0	0	0	0	0
ENSG00000242922	RPL21P104	0	0	0	0	0	0	0	1
ENSG00000242963	ENSG00000242963	0	0	0	0	0	0	0	0
ENSG00000242986	RPL21P99	6	0	0	1	12	0	3	0
ENSG00000242990	RPL13AP23	0	0	0	0	0	0	0	2
ENSG00000242991	RPL7P40	0	0	0	0	0	0	0	1
ENSG00000243015	RN7SL737P	2.145	0	0	0	0	0	2.444	0
ENSG00000243020	RPL7P39	0	0	2	0	0	0	0	6
ENSG00000243024	ENSG00000243024	0	1	1	0	0	0	0	4
ENSG00000243071	ENSG00000243071	1	30	2	1	0	1	0	1
ENSG00000243075	RN7SL519P	0	0	0	0	0	0	0	0
ENSG00000243129	ENSG00000243129	0	0	0	0	0	0	0	1
ENSG00000243141	RPL23AP66	3	0	1	1	7	1	1	0
ENSG00000243164	ENSG00000243164	0	0	0	0	0	0	0	0
ENSG00000243420	RN7SL734P	0	0	0	0	0	0	0	0
ENSG00000243499	RPS6P21	0	0	0	2	0	0	0	10
ENSG00000243507	ENSG00000243507	0	0	0	0	0	0	0	0
ENSG00000243517	ENSG00000243517	0	0	2	1	0	0	1	1
ENSG00000243663	RPS4XP14	0	0	0	0	0	0	0	5
ENSG00000243830	ENSG00000243830	1	0	5	2	2	0	2	2
ENSG00000243854	RN7SL67P	0	0	1	0	0	0	0	0
ENSG00000243916	ENSG00000243916	0	0	0	0	0	0	0	3
ENSG00000244050	DEFB109F	0	0	0	0	0	0	0	0
ENSG00000244060	RPS2P41	0	0	0	0	0	0	0	0
ENSG00000244091	RN7SL483P	0	0	0	0	0	0	0	0
ENSG00000244112	RN7SL508P	0	0	0	0	0	0	0	0
ENSG00000244131	RPSAP51	0	0	1	0	0	1	1	0
ENSG00000244266	ENSG00000244266	0	0	0	0	0	0	0	1
ENSG00000244390	RPS6P22	0	0	0	0	0	0	0	5
ENSG00000244391	RN7SL330P	0	0	0	0	0	0	0	2
ENSG00000244432	RPL39P28	0	0	0	0	0	0	0	0
ENSG00000244436	ENSG00000244436	3	2	0	0	1	1	0	0
ENSG00000244532	RN7SL380P	0	0	0	0	0	0	0	0
ENSG00000244540	RPL35AP29	0	0	0	0	0	0	0	3
ENSG00000244573	RPL30P11	0	0	0	0	0	0	0	0
ENSG00000244585	RPL12P33	0	0	0	0	0	0	0	0
ENSG00000244662	ENSG00000244662	0	0	0	0	0	0	0	0
ENSG00000244712	ENSG00000244712	0	0	0	0	0	0	0	0
ENSG00000244743	RPL35AP27	0	0	0	0	0	0	0	0
ENSG00000245017	LINC02453	2	9	15	0	2	6	1	8
ENSG00000245105	A2M-AS1	214	1763	1729	362	163	1499	83	596
ENSG00000245205	EEF1A1P4	5	18	1	0	0	6	3	6
ENSG00000245311	ARNTL2-AS1	0	0	0	0	0	0	0	6
ENSG00000245482	ENSG00000245482	1	0	1	0	0	0	0	4
ENSG00000245614	DDX11-AS1	1	0	7	0	0	4	1	8
ENSG00000245648	KLRK1-AS1	6	3	12	3	5	5	2	29
ENSG00000245651	ENSG00000245651	0	0	0	0	0	0	0	25
ENSG00000245667	ENSG00000245667	0	0	0	0	0	0	0	0
ENSG00000245904	BTG1-DT	30	60	163.999	43	25	44.999	28.001	61
ENSG00000246115	SUPT4H1P2	0	0	0	0	0	0	0	0
ENSG00000246331	ENSG00000246331	0	0	0	0	0	1	0	3
ENSG00000246363	LINC02458	38	3	36	6	18	5	24	44
ENSG00000246394	ZNF84-DT	0	0	0	0	0	0	0	3
ENSG00000246627	CACNA1C-AS1	16	44	75	13	9	41	15	22
ENSG00000246695	RASSF8-AS1	0	2	1	0	1	0	1	57.999
ENSG00000246705	H2AJ	163	830	276	173	136	293	166	72
ENSG00000246985	SOCS2-AS1	4	19.001	19.999	6	4	8	1	20
ENSG00000247077	PGAM5	65	104	247.999	71	71	169	49	127
ENSG00000247131	ENSG00000247131	0	0	2	0	0	0	0	15
ENSG00000247157	LINC01252	2	18	20	4	3	4	10	32
ENSG00000247213	LINC01498	0	0	3	0	1	0	0	9
ENSG00000247363	NUP107-DT	3	5	15	1	2	6	6	8
ENSG00000247373	TMED2-DT	32	48	87	30	17	44	41	81
ENSG00000247498	GPRC5D-AS1	2	5	41	2	5	9	1	11
ENSG00000247774	PCED1B-AS1	294.001	816.999	1783	306	319	799.002	197	416.999
ENSG00000247853	ENSG00000247853	15	4	15	30	14	6	17	15
ENSG00000247903	ENSG00000247903	8	11	9	8	4	3	9	11
ENSG00000247934	ENSG00000247934	5	24	13	5	3	5	10	12
ENSG00000248008	NRAV	12	36	42	16	5	32	9	47
ENSG00000248100	ENSG00000248100	0	0	0	0	1	0	0	11
ENSG00000248265	FLJ12825	0	0	3	0	1	0	0	40
ENSG00000248576	ENSG00000248576	0	0	0	0	0	0	0	0
ENSG00000248593	DSTNP2	3.29	0	0	0	0	0	0	0
ENSG00000248636	ENSG00000248636	2	0	2	0	0	0	0	8
ENSG00000248703	LINC02415	0	0	0	0	0	0	0	8
ENSG00000248995	LINC02231	0	0	0	0	0	0	0	0
ENSG00000249028	ENSG00000249028	0	0	0	0	1	0	0	3
ENSG00000249054	FAM138D	0	0	0	0	0	0	0	3
ENSG00000249094	ENSG00000249094	0	0	0	0	1	0	0	6
ENSG00000249196	TMEM132D-AS1	0	0	0	0	0	1	0	9
ENSG00000249267	LINC00939	0	0	2	0	1	0	1	46
ENSG00000249345	LINC02405	1	0	3	0	0	1	0	28.999
ENSG00000249388	ENSG00000249388	0	0	1	0	0	0	0	1
ENSG00000249550	LINC01234	0	3	10	0	1	0	3	63
ENSG00000249628	LINC00942	0	13	3	0	0	0	0	10
ENSG00000249641	HOXC13-AS	0	0	0	1	0	0	0	14
ENSG00000249695	ENSG00000249695	0	0	3	0	0	0	0	44
ENSG00000249753	ENSG00000249753	0	0	0	0	0	0	0	0
ENSG00000249790	LINC02972	2941.001	1018.999	0	413	652	2725	800	1507
ENSG00000249873	LINC02372	0	0	0	0	0	0	0	6
ENSG00000249926	ENSG00000249926	0	0	0	0	0	0	0	1
ENSG00000250091	DNAH10OS	9	22	22	19	11	20	15	42
ENSG00000250132	ENSG00000250132	4	2	8	3	2	10	1	23
ENSG00000250133	HOXC-AS2	0	0	0	0	0	0	0	13
ENSG00000250166	C2CD5-AS1	0	0	0	0	0	0	0	0
ENSG00000250208	FZD10-AS1	1	0	5	1	0	2	0	77
ENSG00000250280	ENSG00000250280	9	3	10	18	17	8	4	52
ENSG00000250432	FAM242C	0	0	0	0	0	0	0	2
ENSG00000250451	HOXC-AS1	0	0	0	0	0	0	0	0
ENSG00000250510	GPR162	19	10	29	29	23.001	27.001	32	16
ENSG00000250517	LDHAL6CP	0	1	1	0	0	0	0	16
ENSG00000250654	ENSG00000250654	0	0	0	0	0.795	0	0	0
ENSG00000250742	LINC02381	0	0	0	0	0	0	0	12
ENSG00000250748	MSRB3-AS1	0	0	0	0	0	0	0	15
ENSG00000250770	ENSG00000250770	0	0	0	0	0	0	0	0
ENSG00000250788	TUBB8P4	0	0	1	0	0	0	0	0
ENSG00000250790	ENSG00000250790	1	6	14	1	1	5	5	14
ENSG00000250899	ENSG00000250899	1	0	2	0	0	0	0	43
ENSG00000251138	LINC02882	0	0	3	0	1	0	0	15
ENSG00000251151	HOXC-AS3	0	0	0	0	0	0	0	32
ENSG00000251301	LINC02384	19	416.999	96.001	75	85.001	304	26	159.001
ENSG00000251497	PITPNM2-AS1	0	0	2	0	0	2	2	14
ENSG00000251536	ENSG00000251536	0	0	0	0	0	0	0	11
ENSG00000251655	PRB1	0	0	0	0	0	0	0	0
ENSG00000251747	RNU7-60P	0	0	0	0	0	0	0	0
ENSG00000251781	RNA5SP356	0	0	0	0	0	0	0	0
ENSG00000251788	RNU5A-7P	0	0	0	0	0	0	0	0
ENSG00000251822	ENSG00000251822	0	0	0	0	0	0	0	0
ENSG00000251844	ENSG00000251844	0	0	0	0	0	0	0	0
ENSG00000251857	RNA5SP362	0	0	0	0	0	0	0	0
ENSG00000251893	SNORA70	0	0	0	0	0	0	0	0
ENSG00000251898	SCARNA11	0	0	0	0	0	0	0	0
ENSG00000251908	RNU6-491P	0	0	0	0	0	0	0	0
ENSG00000251931	RNU6-871P	0	0	0	0	0	0	0	0
ENSG00000252008	RNU6-927P	0	0	0	0	0	0	0	0
ENSG00000252079	RNU6-327P	0	0	0	0	0	0	0	0
ENSG00000252186	RNU6-781P	0	0	0	0	0	0	0	0
ENSG00000252192	ENSG00000252192	0	0	0	0	0	0	0	0
ENSG00000252204	ENSG00000252204	0	0	0	0	0	0	0	0
ENSG00000252206	RNU7-40P	0	0	0	0	0	0	0	0
ENSG00000252207	RNA5SP365	0	0	0	0	0	0	0	0
ENSG00000252220	RNU6-977P	0	0	0	0	0	0	0	0
ENSG00000252237	RNU4-54P	0	0	0	0	0	0	0	0
ENSG00000252269	RNU4ATAC12P	0	0	0	0	0	0	0	0
ENSG00000252364	RNA5SP360	0	0	0	0	0	0	0	0
ENSG00000252366	RNA5SP367	0	0	0	0	0	0	0	0
ENSG00000252390	RNU5F-4P	0	0	0	0	0	0	0	0
ENSG00000252393	RNU6-1004P	0	0	0	0	0	0	0	0
ENSG00000252415	RNU6-1012P	0	0	0	0	0	0	0	0
ENSG00000252421	RNU6-1069P	0	0	0	0	0	0	0	0
ENSG00000252459	ENSG00000252459	0	0	0	0	0	0	0	0
ENSG00000252585	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000252607	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000252659	RNU6-1088P	0	0	0	0	0	0	0	0
ENSG00000252660	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000252727	ENSG00000252727	0	0	0	0	0	0	0	0
ENSG00000252747	RNA5SP364	0	0	0	0	0	0	0	0
ENSG00000252770	RNU7-4P	0	0	0	0	0	0	0	0
ENSG00000252823	RNU6-148P	0	0	0	0	0	0	0	0
ENSG00000252827	RN7SKP11	0	0	0	0	0	0	0	0
ENSG00000252850	RNU1-117P	0	0	0	0	0	0	0	0
ENSG00000252858	RNU6-1271P	0	0	0	0	0	0	0	0
ENSG00000252863	RNU6-1183P	0	0	0	0	0	0	0	0
ENSG00000252886	RN7SKP197	0	0	0	0	0	0	0	0
ENSG00000252917	SNORA74	0	0	0	0	0	0	0	0
ENSG00000252996	RNU6-1315P	0	0	0	0	0	0	0	0
ENSG00000253016	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000253053	RN7SKP289	0	0	0	0	0	0	0	0
ENSG00000253063	RNU6-494P	0	0	0	0	0	0	0	0
ENSG00000253080	RNA5SP373	0	0	0	0	0	0	0	0
ENSG00000253089	RNU1-104P	0	0	0	0	0	0	0	0
ENSG00000253284	ENSG00000253284	6.23	76.688	40.099	19.967	16.602	20.105	6.647	76.416
ENSG00000253719	ATXN7L3B	482	742	1428	636	482	845	345	437
ENSG00000254016	ALG1L10P	0	0	0	0	0	0	0	0
ENSG00000254381	TUBB8P5	0	0	0	0	0	0	0	5
ENSG00000254451	CAPS2-AS1	0	0	0	0	0	0	0	0
ENSG00000255150	EID3	83	50	115	93	90	113	56	35
ENSG00000255356	ENSG00000255356	1	0	0	0	0	0	0	0
ENSG00000255374	TAS2R43	14	40	3	0	24	24	10	0
ENSG00000255398	HCAR3	826.071	200.004	641.01	572.544	1136.798	433.567	860.417	259.399
ENSG00000255399	TBX5-AS1	1	0	2	0	0	0	0	42
ENSG00000255474	GAU1	0	0	0	0	0	0	0	1
ENSG00000255565	ENSG00000255565	0	0	0	0	0	0	0	2
ENSG00000255566	ENSG00000255566	0	0	0	0	0	0	0	0
ENSG00000255572	ENSG00000255572	0	0	0	0	0	0	2	0
ENSG00000255575	ENSG00000255575	0	0	0	0	0	0	0	0
ENSG00000255581	ENSG00000255581	0	0	1	0	0	0	0	7
ENSG00000255583	ENSG00000255583	0	0	0	0	0	0	0	0
ENSG00000255595	ENSG00000255595	4	3	9	2	5	2	4	18
ENSG00000255608	ENSG00000255608	0	1	3	0	0	0	0	0
ENSG00000255618	LINC02440	0	0	0	0	0	0	0	1
ENSG00000255621	ENSG00000255621	4	1	4	7	3	2	0	15
ENSG00000255627	ENSG00000255627	0	0	0	0	0	0	0	0
ENSG00000255628	ENSG00000255628	0	0	0	0	0	0	0	0
ENSG00000255629	ENSG00000255629	0	0	0	0	0	0	0	0
ENSG00000255639	ENSG00000255639	6.59	15.749	33.438	0	14.005	16.982	9.673	56.133
ENSG00000255641	ENSG00000255641	24.436	45.681	40.849	7.059	60.506	24.968	3.248	13.717
ENSG00000255642	PABPC1P4	1	0	4	0	1	0	0	10
ENSG00000255644	ENSG00000255644	0	0	0	0	0	0	0	0
ENSG00000255648	ENSG00000255648	0	0	0	0	0	0	0	0
ENSG00000255649	ENSG00000255649	0	0	0	0	0	0	0	0
ENSG00000255650	FAM222A-AS1	0	0	0	0	0	0	0	1
ENSG00000255652	LINC02963	0	0	1	0	0	0	0	2
ENSG00000255655	ENSG00000255655	0	3	1	0	1	0	1	1
ENSG00000255660	RERG-AS1	0	0	0	0	0	0	0	0
ENSG00000255669	ENSG00000255669	0	0	0	0	0	0	0	0
ENSG00000255670	ENSG00000255670	1	1	1	0	0	0	0	1
ENSG00000255671	ENSG00000255671	0	0	0	0	0	0	0	0
ENSG00000255686	ENSG00000255686	0	0	0	0	0	0	0	0
ENSG00000255692	ENSG00000255692	0	0	0	0	0	0	0	0
ENSG00000255693	LINC02389	1	0	3	0	0	0	0	42.881
ENSG00000255700	APOOP3	0	0	0	0	0	0	1	4
ENSG00000255703	ENSG00000255703	0	0	0	0	0	0	0	0
ENSG00000255704	ENSG00000255704	0	0	0	0	0	0	0	0
ENSG00000255714	LINC02460	0	0	0	0	0	0	0	0
ENSG00000255725	TDGP1	0	1	1	0	0	0	1	6
ENSG00000255727	LINC01489	0	0	0	0	0	0	0	2
ENSG00000255733	IFNG-AS1	66.333	405	613.776	64	46	385.424	45	113.079
ENSG00000255734	HNRNPABP1	0	0	0	0	0	0	0	3
ENSG00000255737	AGAP2-AS1	0	0	0	0	0	0	0	5
ENSG00000255745	ENSG00000255745	0	0	0	0	0	0	0	1
